Datum;Uur;Aantal_check_ins
16-8-2023;3;0.9
16-8-2023;4;1.9
16-8-2023;5;15.1
16-8-2023;6;64.8
16-8-2023;7;137.2
16-8-2023;8;165.3
16-8-2023;9;124.5
16-8-2023;10;114.3
16-8-2023;11;123.8
16-8-2023;12;138.9
16-8-2023;13;142.6
16-8-2023;14;151.3
16-8-2023;15;169.8
16-8-2023;16;201
16-8-2023;17;230.6
16-8-2023;18;156.2
16-8-2023;19;99.4
16-8-2023;20;80.6
16-8-2023;21;74
16-8-2023;22;62.5
16-8-2023;23;40.9
17-8-2023;0;14.5
17-8-2023;1;1.5
17-8-2023;2;0.7
17-8-2023;3;0.8
17-8-2023;4;2.1
17-8-2023;5;16
17-8-2023;6;72
17-8-2023;7;160
17-8-2023;8;192.2
17-8-2023;9;129
17-8-2023;10;111
17-8-2023;11;124.2
17-8-2023;12;140.9
17-8-2023;13;142.7
17-8-2023;14;151.6
17-8-2023;15;175.3
17-8-2023;16;211.9
17-8-2023;17;223.3
17-8-2023;18;138.2
17-8-2023;19;85.6
17-8-2023;20;70.4
17-8-2023;21;68.2
17-8-2023;22;56.4
17-8-2023;23;39.2
18-8-2023;0;15.7
18-8-2023;1;2.1
18-8-2023;2;0.9
18-8-2023;3;1
18-8-2023;4;1.6
18-8-2023;5;13.9
18-8-2023;6;51.9
18-8-2023;7;100.4
18-8-2023;8;123.7
18-8-2023;9;108
18-8-2023;10;106.5
18-8-2023;11;120.3
18-8-2023;12;136.3
18-8-2023;13;143.1
18-8-2023;14;150.1
18-8-2023;15;166.5
18-8-2023;16;181.5
18-8-2023;17;194.8
18-8-2023;18;156.6
18-8-2023;19;110.5
18-8-2023;20;93.9
18-8-2023;21;85.2
18-8-2023;22;80.7
18-8-2023;23;64.3
19-8-2023;0;28.5
19-8-2023;1;6.2
19-8-2023;2;2.1
19-8-2023;3;1.6
19-8-2023;4;2.1
19-8-2023;5;4.6
19-8-2023;6;13.6
19-8-2023;7;31.4
19-8-2023;8;56.1
19-8-2023;9;81.9
19-8-2023;10;100.7
19-8-2023;11;125.1
19-8-2023;12;142.3
19-8-2023;13;157.2
19-8-2023;14;157.6
19-8-2023;15;150.4
19-8-2023;16;140.9
19-8-2023;17;133.7
19-8-2023;18;114.7
19-8-2023;19;95.8
19-8-2023;20;84.9
19-8-2023;21;79.7
19-8-2023;22;80.5
19-8-2023;23;72.4
20-8-2023;0;36.1
20-8-2023;1;8.2
20-8-2023;2;2.7
20-8-2023;3;2.1
20-8-2023;4;2.4
20-8-2023;5;3.5
20-8-2023;6;5.3
20-8-2023;7;14.8
20-8-2023;8;31.6
20-8-2023;9;56.2
20-8-2023;10;75.7
20-8-2023;11;97.7
20-8-2023;12;112.3
20-8-2023;13;120.5
20-8-2023;14;120.8
20-8-2023;15;117.5
20-8-2023;16;118.5
20-8-2023;17;113.6
20-8-2023;18;100
20-8-2023;19;88.2
20-8-2023;20;81.1
20-8-2023;21;69.7
20-8-2023;22;56.1
20-8-2023;23;35.3
21-8-2023;0;10.2
21-8-2023;1;1.1
21-8-2023;2;0.6
21-8-2023;3;0.6
21-8-2023;4;1.7
21-8-2023;5;14.3
21-8-2023;6;66.9
21-8-2023;7;153.2
21-8-2023;8;173.1
21-8-2023;9;115.9
21-8-2023;10;107.3
21-8-2023;11;130.3
21-8-2023;12;152.9
21-8-2023;13;154.2
21-8-2023;14;160.9
21-8-2023;15;181.7
21-8-2023;16;222.6
21-8-2023;17;255.9
21-8-2023;18;158.6
21-8-2023;19;98
21-8-2023;20;81.4
21-8-2023;21;71.5
21-8-2023;22;57.9
21-8-2023;23;37.8
22-8-2023;0;12.6
22-8-2023;1;1.4
22-8-2023;2;0.5
22-8-2023;3;0.8
22-8-2023;4;1.8
22-8-2023;5;17
22-8-2023;6;81.9
22-8-2023;7;202.8
22-8-2023;8;245.3
22-8-2023;9;156.4
22-8-2023;10;130.3
22-8-2023;11;142.3
22-8-2023;12;162.7
22-8-2023;13;164.3
22-8-2023;14;175.7
22-8-2023;15;197.3
22-8-2023;16;247.9
22-8-2023;17;287.5
22-8-2023;18;179.9
22-8-2023;19;105.9
22-8-2023;20;83
22-8-2023;21;74.3
22-8-2023;22;67
22-8-2023;23;45.4
23-8-2023;0;15.1
23-8-2023;1;1.4
23-8-2023;2;0.7
23-8-2023;3;0.7
23-8-2023;4;2
23-8-2023;5;16.3
23-8-2023;6;71.4
23-8-2023;7;172.4
23-8-2023;8;216.4
23-8-2023;9;152.7
23-8-2023;10;131.1
23-8-2023;11;147.1
23-8-2023;12;174.7
23-8-2023;13;175.3
23-8-2023;14;181.8
23-8-2023;15;198.4
23-8-2023;16;231.4
23-8-2023;17;253.8
23-8-2023;18;168.6
23-8-2023;19;106.6
23-8-2023;20;88
23-8-2023;21;83.7
23-8-2023;22;69.2
23-8-2023;23;45.2
24-8-2023;0;15.4
24-8-2023;1;1.6
24-8-2023;2;0.7
24-8-2023;3;0.9
24-8-2023;4;1.9
24-8-2023;5;16.9
24-8-2023;6;80.2
24-8-2023;7;208.7
24-8-2023;8;259.8
24-8-2023;9;163.4
24-8-2023;10;132.9
24-8-2023;11;146.1
24-8-2023;12;174.3
24-8-2023;13;171.3
24-8-2023;14;185.9
24-8-2023;15;211.9
24-8-2023;16;253.7
24-8-2023;17;286
24-8-2023;18;185.9
24-8-2023;19;116.8
24-8-2023;20;95.9
24-8-2023;21;89.2
24-8-2023;22;77.4
24-8-2023;23;53.8
25-8-2023;0;19.8
25-8-2023;1;2.4
25-8-2023;2;1.2
25-8-2023;3;1.5
25-8-2023;4;2.5
25-8-2023;5;16.1
25-8-2023;6;62.4
25-8-2023;7;145
25-8-2023;8;188.5
25-8-2023;9;148.1
25-8-2023;10;136.8
25-8-2023;11;149.2
25-8-2023;12;174.1
25-8-2023;13;181.3
25-8-2023;14;196
25-8-2023;15;215.5
25-8-2023;16;225.9
25-8-2023;17;240.1
25-8-2023;18;189.3
25-8-2023;19;136.1
25-8-2023;20;111
25-8-2023;21;97.7
25-8-2023;22;88.2
25-8-2023;23;74.7
26-8-2023;0;38.6
26-8-2023;1;7.8
26-8-2023;2;2.8
26-8-2023;3;2.5
26-8-2023;4;3
26-8-2023;5;5.4
26-8-2023;6;16.7
26-8-2023;7;40
26-8-2023;8;72.5
26-8-2023;9;104.2
26-8-2023;10;124.3
26-8-2023;11;146.3
26-8-2023;12;164.1
26-8-2023;13;177.4
26-8-2023;14;176.7
26-8-2023;15;172.6
26-8-2023;16;166.5
26-8-2023;17;166
26-8-2023;18;141.1
26-8-2023;19;119.2
26-8-2023;20;102.6
26-8-2023;21;93.2
26-8-2023;22;89.8
26-8-2023;23;84.6
27-8-2023;0;45.5
27-8-2023;1;9.8
27-8-2023;2;3.4
27-8-2023;3;2.6
27-8-2023;4;3
27-8-2023;5;4.5
27-8-2023;6;6.5
27-8-2023;7;21.5
27-8-2023;8;42.7
27-8-2023;9;68.3
27-8-2023;10;89.8
27-8-2023;11;114.4
27-8-2023;12;131.8
27-8-2023;13;139.5
27-8-2023;14;133.8
27-8-2023;15;127.5
27-8-2023;16;124.6
27-8-2023;17;135.1
27-8-2023;18;119
27-8-2023;19;101.9
27-8-2023;20;93.6
27-8-2023;21;79.9
27-8-2023;22;61.6
27-8-2023;23;41.4
28-8-2023;0;15.4
28-8-2023;1;1.7
28-8-2023;2;0.7
28-8-2023;3;0.7
28-8-2023;4;1.9
28-8-2023;5;16.7
28-8-2023;6;82.7
28-8-2023;7;229.7
28-8-2023;8;279
28-8-2023;9;173.3
28-8-2023;10;136.8
28-8-2023;11;148.8
28-8-2023;12;179.5
28-8-2023;13;177.5
28-8-2023;14;199.1
28-8-2023;15;235.9
28-8-2023;16;273.5
28-8-2023;17;292.6
28-8-2023;18;173.2
28-8-2023;19;101.8
28-8-2023;20;80.1
28-8-2023;21;72.8
28-8-2023;22;57.4
28-8-2023;23;36.6
29-8-2023;0;13.1
29-8-2023;1;1.4
29-8-2023;2;0.6
29-8-2023;3;0.8
29-8-2023;4;1.9
29-8-2023;5;17.6
29-8-2023;6;91
29-8-2023;7;266.3
29-8-2023;8;330.4
29-8-2023;9;196.4
29-8-2023;10;147.6
29-8-2023;11;164
29-8-2023;12;201.1
29-8-2023;13;197.2
29-8-2023;14;225.1
29-8-2023;15;257.2
29-8-2023;16;298.7
29-8-2023;17;327.2
29-8-2023;18;190.7
29-8-2023;19;108.7
29-8-2023;20;84.1
29-8-2023;21;76.8
29-8-2023;22;62.1
29-8-2023;23;39.3
30-8-2023;0;13.3
30-8-2023;1;1.5
30-8-2023;2;0.8
30-8-2023;3;0.8
30-8-2023;4;2.1
30-8-2023;5;16.6
30-8-2023;6;80
30-8-2023;7;239.7
30-8-2023;8;319.8
30-8-2023;9;197.1
30-8-2023;10;147.8
30-8-2023;11;168
30-8-2023;12;205.7
30-8-2023;13;201.8
30-8-2023;14;224.6
30-8-2023;15;258
30-8-2023;16;285.1
30-8-2023;17;297.6
30-8-2023;18;189.9
30-8-2023;19;113.4
30-8-2023;20;88.8
30-8-2023;21;81.9
30-8-2023;22;67.9
30-8-2023;23;47.1
31-8-2023;0;15.5
31-8-2023;1;1.6
31-8-2023;2;0.7
31-8-2023;3;0.9
31-8-2023;4;1.9
31-8-2023;5;17.4
31-8-2023;6;88.8
31-8-2023;7;267.7
31-8-2023;8;343
31-8-2023;9;208.9
31-8-2023;10;156.7
31-8-2023;11;172.9
31-8-2023;12;214.5
31-8-2023;13;211.6
31-8-2023;14;236.5
31-8-2023;15;276.3
31-8-2023;16;312.7
31-8-2023;17;334.1
31-8-2023;18;219.5
31-8-2023;19;133.7
31-8-2023;20;104.2
31-8-2023;21;100.7
31-8-2023;22;95.3
31-8-2023;23;61.7
1-9-2023;0;21.7
1-9-2023;1;2.6
1-9-2023;2;1.4
1-9-2023;3;1.5
1-9-2023;4;2.6
1-9-2023;5;15.8
1-9-2023;6;68.3
1-9-2023;7;195.1
1-9-2023;8;250.7
1-9-2023;9;175.3
1-9-2023;10;148.3
1-9-2023;11;170.2
1-9-2023;12;213.4
1-9-2023;13;221.8
1-9-2023;14;238.9
1-9-2023;15;263
1-9-2023;16;274.5
1-9-2023;17;273.9
1-9-2023;18;205.8
1-9-2023;19;147.1
1-9-2023;20;116.5
1-9-2023;21;100.9
1-9-2023;22;92.3
1-9-2023;23;78.9
2-9-2023;0;39.5
2-9-2023;1;7.4
2-9-2023;2;2.9
2-9-2023;3;2.5
2-9-2023;4;2.9
2-9-2023;5;5.5
2-9-2023;6;15.4
2-9-2023;7;35.4
2-9-2023;8;68.1
2-9-2023;9;100.2
2-9-2023;10;123.1
2-9-2023;11;150.5
2-9-2023;12;175.2
2-9-2023;13;194.8
2-9-2023;14;194.1
2-9-2023;15;189.6
2-9-2023;16;179.6
2-9-2023;17;170.1
2-9-2023;18;144.1
2-9-2023;19;120.1
2-9-2023;20;107.1
2-9-2023;21;95.9
2-9-2023;22;93.4
2-9-2023;23;90.9
3-9-2023;0;52.7
3-9-2023;1;10.7
3-9-2023;2;3.6
3-9-2023;3;2.9
3-9-2023;4;2.8
3-9-2023;5;4.3
3-9-2023;6;5.8
3-9-2023;7;18.4
3-9-2023;8;36.1
3-9-2023;9;63.5
3-9-2023;10;88.2
3-9-2023;11;113.8
3-9-2023;12;132.1
3-9-2023;13;143.3
3-9-2023;14;146.5
3-9-2023;15;139.8
3-9-2023;16;140
3-9-2023;17;139.2
3-9-2023;18;120.6
3-9-2023;19;104
3-9-2023;20;95.2
3-9-2023;21;80.1
3-9-2023;22;57
3-9-2023;23;33.8
4-9-2023;0;10.5
4-9-2023;1;1.3
4-9-2023;2;0.5
4-9-2023;3;0.7
4-9-2023;4;1.7
4-9-2023;5;17.8
4-9-2023;6;99.9
4-9-2023;7;343.5
4-9-2023;8;412.4
4-9-2023;9;234.9
4-9-2023;10;179.4
4-9-2023;11;186.2
4-9-2023;12;227.9
4-9-2023;13;222.6
4-9-2023;14;261.4
4-9-2023;15;319.3
4-9-2023;16;365.7
4-9-2023;17;374.5
4-9-2023;18;204.4
4-9-2023;19;114.1
4-9-2023;20;85
4-9-2023;21;74.2
4-9-2023;22;57.8
4-9-2023;23;33.9
5-9-2023;0;10.5
5-9-2023;1;1.2
5-9-2023;2;0.5
5-9-2023;3;0.6
5-9-2023;4;1.8
5-9-2023;5;17.9
5-9-2023;6;107.1
5-9-2023;7;378.1
5-9-2023;8;454.9
5-9-2023;9;253.5
5-9-2023;10;190.2
5-9-2023;11;196.5
5-9-2023;12;247.9
5-9-2023;13;240.7
5-9-2023;14;277.5
5-9-2023;15;325.3
5-9-2023;16;370.2
5-9-2023;17;382.6
5-9-2023;18;216.7
5-9-2023;19;121.7
5-9-2023;20;91.5
5-9-2023;21;85.2
5-9-2023;22;67.9
5-9-2023;23;40.1
6-9-2023;0;12.5
6-9-2023;1;1.5
6-9-2023;2;0.6
6-9-2023;3;0.7
6-9-2023;4;1.9
6-9-2023;5;16.3
6-9-2023;6;86.8
6-9-2023;7;310.3
6-9-2023;8;390.2
6-9-2023;9;231.5
6-9-2023;10;180
6-9-2023;11;194.5
6-9-2023;12;251
6-9-2023;13;237
6-9-2023;14;266.2
6-9-2023;15;306.9
6-9-2023;16;334.3
6-9-2023;17;334.8
6-9-2023;18;201.5
6-9-2023;19;119.5
6-9-2023;20;95
6-9-2023;21;90.4
6-9-2023;22;76
6-9-2023;23;47.2
7-9-2023;0;14.4
7-9-2023;1;1.5
7-9-2023;2;0.5
7-9-2023;3;0.7
7-9-2023;4;1.8
7-9-2023;5;17.6
7-9-2023;6;99.7
7-9-2023;7;354.9
7-9-2023;8;443.9
7-9-2023;9;254.2
7-9-2023;10;191.7
7-9-2023;11;200.8
7-9-2023;12;253.3
7-9-2023;13;242.3
7-9-2023;14;277
7-9-2023;15;323.8
7-9-2023;16;358.1
7-9-2023;17;363.9
7-9-2023;18;221.8
7-9-2023;19;137.2
7-9-2023;20;112.4
7-9-2023;21;103.5
7-9-2023;22;88.7
7-9-2023;23;59.9
8-9-2023;0;20.6
8-9-2023;1;2.4
8-9-2023;2;1.1
8-9-2023;3;1.2
8-9-2023;4;2.2
8-9-2023;5;16
8-9-2023;6;77.7
8-9-2023;7;271.2
8-9-2023;8;336.9
8-9-2023;9;211.4
8-9-2023;10;178.6
8-9-2023;11;199.3
8-9-2023;12;256.7
8-9-2023;13;255.7
8-9-2023;14;283
8-9-2023;15;313.3
8-9-2023;16;308.1
8-9-2023;17;291.8
8-9-2023;18;215.1
8-9-2023;19;149.9
8-9-2023;20;121.2
8-9-2023;21;109.3
8-9-2023;22;102.2
8-9-2023;23;85.6
9-9-2023;0;43.6
9-9-2023;1;9.7
9-9-2023;2;3.4
9-9-2023;3;2.6
9-9-2023;4;3
9-9-2023;5;5.2
9-9-2023;6;15.8
9-9-2023;7;36.7
9-9-2023;8;69.3
9-9-2023;9;102.7
9-9-2023;10;125.3
9-9-2023;11;148.3
9-9-2023;12;165.3
9-9-2023;13;179.7
9-9-2023;14;179.2
9-9-2023;15;175.5
9-9-2023;16;171.9
9-9-2023;17;168.1
9-9-2023;18;145.9
9-9-2023;19;121.9
9-9-2023;20;112.1
9-9-2023;21;102.8
9-9-2023;22;101.6
9-9-2023;23;93.1
10-9-2023;0;47.4
10-9-2023;1;11.1
10-9-2023;2;4.3
10-9-2023;3;3.2
10-9-2023;4;3.5
10-9-2023;5;4.4
10-9-2023;6;5.7
10-9-2023;7;18.1
10-9-2023;8;38.8
10-9-2023;9;67.8
10-9-2023;10;90.7
10-9-2023;11;115.2
10-9-2023;12;131.7
10-9-2023;13;142.3
10-9-2023;14;141.7
10-9-2023;15;136.9
10-9-2023;16;135.6
10-9-2023;17;135.4
10-9-2023;18;123.8
10-9-2023;19;110.2
10-9-2023;20;109
10-9-2023;21;90.8
10-9-2023;22;67.6
10-9-2023;23;42
11-9-2023;0;12.7
11-9-2023;1;1.3
11-9-2023;2;0.5
11-9-2023;3;0.7
11-9-2023;4;1.7
11-9-2023;5;17.9
11-9-2023;6;101.9
11-9-2023;7;365
11-9-2023;8;437.6
11-9-2023;9;253.1
11-9-2023;10;192.9
11-9-2023;11;191.2
11-9-2023;12;240.4
11-9-2023;13;231.8
11-9-2023;14;274.8
11-9-2023;15;332.8
11-9-2023;16;373.2
11-9-2023;17;374.8
11-9-2023;18;200.1
11-9-2023;19;111.9
11-9-2023;20;83.4
11-9-2023;21;72.7
11-9-2023;22;59.8
11-9-2023;23;34.8
12-9-2023;0;10.5
12-9-2023;1;1.1
12-9-2023;2;0.5
12-9-2023;3;0.7
12-9-2023;4;1.7
12-9-2023;5;18.7
12-9-2023;6;112.3
12-9-2023;7;413.8
12-9-2023;8;496.1
12-9-2023;9;267.4
12-9-2023;10;199.8
12-9-2023;11;197
12-9-2023;12;250.3
12-9-2023;13;246.7
12-9-2023;14;294
12-9-2023;15;350.1
12-9-2023;16;393.8
12-9-2023;17;408.2
12-9-2023;18;223.2
12-9-2023;19;120.1
12-9-2023;20;89.7
12-9-2023;21;78.6
12-9-2023;22;65.9
12-9-2023;23;39.4
13-9-2023;0;12.1
13-9-2023;1;1.3
13-9-2023;2;0.6
13-9-2023;3;0.7
13-9-2023;4;1.8
13-9-2023;5;17.4
13-9-2023;6;97.4
13-9-2023;7;360.6
13-9-2023;8;437.8
13-9-2023;9;247.8
13-9-2023;10;189.5
13-9-2023;11;199.4
13-9-2023;12;253.4
13-9-2023;13;240.8
13-9-2023;14;276.7
13-9-2023;15;336.9
13-9-2023;16;368.4
13-9-2023;17;364
13-9-2023;18;208.8
13-9-2023;19;119.5
13-9-2023;20;93
13-9-2023;21;82.5
13-9-2023;22;69.9
13-9-2023;23;43.2
14-9-2023;0;13.2
14-9-2023;1;1.4
14-9-2023;2;0.6
14-9-2023;3;0.8
14-9-2023;4;2
14-9-2023;5;18
14-9-2023;6;105
14-9-2023;7;381.7
14-9-2023;8;468.1
14-9-2023;9;265.4
14-9-2023;10;200.2
14-9-2023;11;199.2
14-9-2023;12;252.4
14-9-2023;13;244.4
14-9-2023;14;288.7
14-9-2023;15;350.7
14-9-2023;16;386.6
14-9-2023;17;389.4
14-9-2023;18;233.6
14-9-2023;19;141.4
14-9-2023;20;110.5
14-9-2023;21;99.1
14-9-2023;22;89.2
14-9-2023;23;62.1
15-9-2023;0;20.4
15-9-2023;1;2.6
15-9-2023;2;1.1
15-9-2023;3;1.1
15-9-2023;4;2.4
15-9-2023;5;16.6
15-9-2023;6;81.2
15-9-2023;7;294.2
15-9-2023;8;360.1
15-9-2023;9;226.4
15-9-2023;10;190.7
15-9-2023;11;201.6
15-9-2023;12;256.4
15-9-2023;13;263
15-9-2023;14;300
15-9-2023;15;337.4
15-9-2023;16;332
15-9-2023;17;308.9
15-9-2023;18;227.6
15-9-2023;19;155.5
15-9-2023;20;121
15-9-2023;21;103.9
15-9-2023;22;103.8
15-9-2023;23;94.4
16-9-2023;0;43
16-9-2023;1;9
16-9-2023;2;3.7
16-9-2023;3;3.2
16-9-2023;4;3.4
16-9-2023;5;5.6
16-9-2023;6;17.2
16-9-2023;7;41.1
16-9-2023;8;75.7
16-9-2023;9;107.6
16-9-2023;10;127
16-9-2023;11;151.6
16-9-2023;12;170.9
16-9-2023;13;185.8
16-9-2023;14;191.3
16-9-2023;15;186.2
16-9-2023;16;180.1
16-9-2023;17;174.6
16-9-2023;18;156.4
16-9-2023;19;127.8
16-9-2023;20;110.2
16-9-2023;21;95.9
16-9-2023;22;97
16-9-2023;23;87.6
17-9-2023;0;43.9
17-9-2023;1;9.7
17-9-2023;2;4.1
17-9-2023;3;3.2
17-9-2023;4;3.4
17-9-2023;5;4.6
17-9-2023;6;6.6
17-9-2023;7;18.3
17-9-2023;8;39.3
17-9-2023;9;69.8
17-9-2023;10;91.1
17-9-2023;11;113.7
17-9-2023;12;132.1
17-9-2023;13;145.9
17-9-2023;14;142.2
17-9-2023;15;136.2
17-9-2023;16;145.3
17-9-2023;17;141.3
17-9-2023;18;123.4
17-9-2023;19;104.3
17-9-2023;20;93.8
17-9-2023;21;73.8
17-9-2023;22;55.8
17-9-2023;23;32.8
18-9-2023;0;10.1
18-9-2023;1;1.1
18-9-2023;2;0.5
18-9-2023;3;0.6
18-9-2023;4;1.8
18-9-2023;5;18.4
18-9-2023;6;106.8
18-9-2023;7;374.6
18-9-2023;8;448.5
18-9-2023;9;256.5
18-9-2023;10;197
18-9-2023;11;192.9
18-9-2023;12;239
18-9-2023;13;227.9
18-9-2023;14;271.6
18-9-2023;15;341.6
18-9-2023;16;395.7
18-9-2023;17;379.7
18-9-2023;18;207.4
18-9-2023;19;113.7
18-9-2023;20;82
18-9-2023;21;71.2
18-9-2023;22;59.4
18-9-2023;23;33.1
19-9-2023;0;9.7
19-9-2023;1;0.9
19-9-2023;2;0.4
19-9-2023;3;0.6
19-9-2023;4;1.7
19-9-2023;5;18.7
19-9-2023;6;112.6
19-9-2023;7;405.7
19-9-2023;8;482.3
19-9-2023;9;263.4
19-9-2023;10;199.2
19-9-2023;11;199.4
19-9-2023;12;251
19-9-2023;13;244.2
19-9-2023;14;293.4
19-9-2023;15;350.4
19-9-2023;16;398.6
19-9-2023;17;417.7
19-9-2023;18;235.8
19-9-2023;19;132.7
19-9-2023;20;91.9
19-9-2023;21;78
19-9-2023;22;69.2
19-9-2023;23;49.8
20-9-2023;0;12.6
20-9-2023;1;1.3
20-9-2023;2;0.6
20-9-2023;3;0.6
20-9-2023;4;1.9
20-9-2023;5;17.7
20-9-2023;6;98.2
20-9-2023;7;354.9
20-9-2023;8;430
20-9-2023;9;250.3
20-9-2023;10;197.4
20-9-2023;11;203.6
20-9-2023;12;261.7
20-9-2023;13;248.9
20-9-2023;14;282.2
20-9-2023;15;336.8
20-9-2023;16;370.2
20-9-2023;17;365.4
20-9-2023;18;217.1
20-9-2023;19;126.3
20-9-2023;20;96.1
20-9-2023;21;84.3
20-9-2023;22;74.5
20-9-2023;23;45.1
21-9-2023;0;13.6
21-9-2023;1;1.4
21-9-2023;2;0.6
21-9-2023;3;0.6
21-9-2023;4;2
21-9-2023;5;18.7
21-9-2023;6;110.6
21-9-2023;7;403.8
21-9-2023;8;510.2
21-9-2023;9;287.2
21-9-2023;10;215.7
21-9-2023;11;214.8
21-9-2023;12;269.3
21-9-2023;13;259.1
21-9-2023;14;305.9
21-9-2023;15;369.1
21-9-2023;16;410.1
21-9-2023;17;423.5
21-9-2023;18;259.6
21-9-2023;19;156.6
21-9-2023;20;113.6
21-9-2023;21;101.6
21-9-2023;22;89
21-9-2023;23;72
22-9-2023;0;21.9
22-9-2023;1;2.4
22-9-2023;2;1.1
22-9-2023;3;1.2
22-9-2023;4;2.4
22-9-2023;5;17.1
22-9-2023;6;83.2
22-9-2023;7;299.1
22-9-2023;8;370.5
22-9-2023;9;232.4
22-9-2023;10;195.9
22-9-2023;11;207.8
22-9-2023;12;265.4
22-9-2023;13;263.6
22-9-2023;14;306.8
22-9-2023;15;351
22-9-2023;16;344.6
22-9-2023;17;321.8
22-9-2023;18;235.1
22-9-2023;19;157.9
22-9-2023;20;126.2
22-9-2023;21;107.4
22-9-2023;22;104.4
22-9-2023;23;89.1
23-9-2023;0;41.7
23-9-2023;1;8.4
23-9-2023;2;3.5
23-9-2023;3;2.9
23-9-2023;4;3.4
23-9-2023;5;5.6
23-9-2023;6;16.2
23-9-2023;7;36.9
23-9-2023;8;70.9
23-9-2023;9;101.4
23-9-2023;10;124.7
23-9-2023;11;151.2
23-9-2023;12;172.3
23-9-2023;13;188.1
23-9-2023;14;186.5
23-9-2023;15;186.5
23-9-2023;16;188.4
23-9-2023;17;180.8
23-9-2023;18;152.5
23-9-2023;19;129.7
23-9-2023;20;111.1
23-9-2023;21;92.6
23-9-2023;22;92.2
23-9-2023;23;91.2
24-9-2023;0;43.2
24-9-2023;1;10.1
24-9-2023;2;4.2
24-9-2023;3;3.4
24-9-2023;4;3.3
24-9-2023;5;4.8
24-9-2023;6;6.6
24-9-2023;7;18.1
24-9-2023;8;39.1
24-9-2023;9;69.6
24-9-2023;10;95.6
24-9-2023;11;126.4
24-9-2023;12;151.1
24-9-2023;13;158.8
24-9-2023;14;153.1
24-9-2023;15;148.3
24-9-2023;16;160.2
24-9-2023;17;156.6
24-9-2023;18;132.9
24-9-2023;19;116.2
24-9-2023;20;102.7
24-9-2023;21;79.3
24-9-2023;22;59.1
24-9-2023;23;35.1
25-9-2023;0;10.7
25-9-2023;1;1.2
25-9-2023;2;0.5
25-9-2023;3;0.6
25-9-2023;4;1.9
25-9-2023;5;18.6
25-9-2023;6;104.6
25-9-2023;7;360.7
25-9-2023;8;434.7
25-9-2023;9;247.6
25-9-2023;10;196.6
25-9-2023;11;198.9
25-9-2023;12;244.6
25-9-2023;13;233.2
25-9-2023;14;275.1
25-9-2023;15;338.5
25-9-2023;16;383.5
25-9-2023;17;379
25-9-2023;18;207.3
25-9-2023;19;118.3
25-9-2023;20;88.3
25-9-2023;21;72.7
25-9-2023;22;60
25-9-2023;23;35.8
26-9-2023;0;11
26-9-2023;1;1.1
26-9-2023;2;0.4
26-9-2023;3;0.6
26-9-2023;4;1.7
26-9-2023;5;18.1
26-9-2023;6;111.5
26-9-2023;7;391
26-9-2023;8;470
26-9-2023;9;267.2
26-9-2023;10;203.9
26-9-2023;11;203.1
26-9-2023;12;255.2
26-9-2023;13;249.9
26-9-2023;14;292.8
26-9-2023;15;345.9
26-9-2023;16;391.7
26-9-2023;17;405.1
26-9-2023;18;228.6
26-9-2023;19;126.4
26-9-2023;20;95.8
26-9-2023;21;81.8
26-9-2023;22;70.5
26-9-2023;23;41.4
27-9-2023;0;12.7
27-9-2023;1;1.4
27-9-2023;2;0.6
27-9-2023;3;0.8
27-9-2023;4;2
27-9-2023;5;17.6
27-9-2023;6;96.3
27-9-2023;7;342
27-9-2023;8;419.2
27-9-2023;9;243.5
27-9-2023;10;194.4
27-9-2023;11;205.3
27-9-2023;12;258.8
27-9-2023;13;244.6
27-9-2023;14;278.9
27-9-2023;15;332.1
27-9-2023;16;363.9
27-9-2023;17;362.9
27-9-2023;18;214.6
27-9-2023;19;124.8
27-9-2023;20;97.1
27-9-2023;21;86.8
27-9-2023;22;74.7
27-9-2023;23;42.5
28-9-2023;0;13.2
28-9-2023;1;1.3
28-9-2023;2;0.5
28-9-2023;3;0.7
28-9-2023;4;1.9
28-9-2023;5;18.5
28-9-2023;6;105.7
28-9-2023;7;372.7
28-9-2023;8;462.4
28-9-2023;9;266.7
28-9-2023;10;205.3
28-9-2023;11;204.9
28-9-2023;12;256.6
28-9-2023;13;249
28-9-2023;14;292.7
28-9-2023;15;349.3
28-9-2023;16;384.1
28-9-2023;17;386.3
28-9-2023;18;239.4
28-9-2023;19;145.4
28-9-2023;20;112.9
28-9-2023;21;101.1
28-9-2023;22;90.5
28-9-2023;23;62.2
29-9-2023;0;20.9
29-9-2023;1;2.6
29-9-2023;2;1.2
29-9-2023;3;1.3
29-9-2023;4;2.5
29-9-2023;5;17.1
29-9-2023;6;82.2
29-9-2023;7;286.5
29-9-2023;8;356.6
29-9-2023;9;225.4
29-9-2023;10;192.8
29-9-2023;11;205.6
29-9-2023;12;265.1
29-9-2023;13;264.4
29-9-2023;14;299
29-9-2023;15;339.5
29-9-2023;16;333.3
29-9-2023;17;313.7
29-9-2023;18;235.5
29-9-2023;19;163.6
29-9-2023;20;126.1
29-9-2023;21;105.5
29-9-2023;22;104.8
29-9-2023;23;97.7
30-9-2023;0;46.4
30-9-2023;1;9.6
30-9-2023;2;3.9
30-9-2023;3;3
30-9-2023;4;3.4
30-9-2023;5;6
30-9-2023;6;16.4
30-9-2023;7;37.2
30-9-2023;8;71
30-9-2023;9;103.3
30-9-2023;10;127.8
